status,zxloanbalanceamt,zxcrecardacctnowtotaldelqamt,zxrcy3mcrecardquerycnt,zxissubankcnt,zxcreditcarddelqstatus24months,zxaccountcnt,zxcrecardnowshouldpayamt,zxcreditcarddelqstatus30dayyues,zxrcy6mavgusecreditamt,zxrcy6mcrecardquerycompanycnt,zxusecreditamt,zxfirstcrecarddate,zxcrecardusecreditrate,zxcreditbal,zxcreditcarddelqstatus60to90days,zxcreditcarddelqstatus30to60days,zxrcy6mcrecardquerycnt,zxcreditcarddelqstatus6to12month,zxcreditcarddelqstatus90to180day,zxcreditcardaccudelqcnt,zxrcy24mcrecardmaxdelqperiod,zxrcy12mcrecardmaxdelqperiod,zxrcy6mcrecardmaxdelqperiod,zxrcyquerydate
0,-9999,14,1,3,N,6,3668,1,11688,5,13407,42534,0.4174,13407,N,N,6,N,N,5,1,1,1,43302.55965
0,442391,0,0,2,*,2,0,*,0,0,0,38294,0,0,*,*,0,*,*,0,0,0,0,43416.48666
0,1085194,0,5,7,N,14,25781,N,91025,6,94106,37760,0.8713,94106,N,N,6,N,N,5,0,0,0,43172.63392
0,57525,0,1,5,N,14,49893,N,357954,1,347139,38034,1.0264,347139,N,N,1,N,N,3,0,0,0,43172.83884
0,94757,0,2,5,N,12,89532,N,474453,2,491328,37875,1.019,491328,N,1,2,N,N,3,1,1,1,43344.33719
1,3672880,0,0,4,N,9,9120,N,121669,0,114696,38947,1.0892,114696,N,N,0,N,N,0,0,0,0,43182.68447
0,3000,0,0,7,N,9,7627,N,99025,2,101148,39597,0.425,101148,N,N,2,N,N,0,0,0,0,43409.00584
0,-9999,0,0,6,N,7,5130,N,11752,1,8795,42142,0.0946,8795,N,N,1,N,N,0,0,0,0,43389.08274
0,15335,0,0,3,N,5,4528,N,59832,0,61075,39785,0.5248,61075,N,N,0,N,N,6,0,0,0,43226.36162
1,10004,0,6,2,/,3,0,*,698,6,698,40827,0.0268,698,/,/,6,/,/,4,0,0,0,43170.49821
0,35538,0,1,8,1,25,9696,N,84190,3,84985,40097,0.4449,84985,N,N,3,N,N,2,1,0,0,43282.63308
0,165476,0,0,10,N,25,21230,N,97958,3,99767,40284,0.2284,99767,N,N,3,N,N,1,0,0,0,43230.08407
0,4459,0,5,6,1,20,1268,N,11707,8,31422,38771,0.0602,31422,N,N,8,N,N,7,1,0,0,43300.80515
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,3700,0,12,4,/,6,1445,N,19777,14,41684,38852,0.3662,41684,N,N,24,/,*,0,0,0,0,43168.90515
0,17324,0,0,2,N,4,50,N,28481,0,12166,39777,0.1747,12166,N,N,0,N,N,0,0,0,0,43394.51905
0,16000,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43471.88179
0,12000,0,0,2,/,3,0,*,0,0,0,38679,0,0,*,*,0,*,*,0,0,0,0,43445.8772
0,1151461,0,0,1,N,2,11294,N,107225,0,119742,38499,1.0723,119742,N,N,0,N,N,0,0,0,0,43188.05383
1,363070,0,1,7,N,20,28797,N,246439,2,243693,39245,0.5147,243693,N,N,2,N,N,3,0,0,0,43228.00333
0,194233,0,0,6,N,14,7145,N,101072,1,90805,39274,0.9446,90805,N,N,1,N,N,1,0,0,0,43173.53181
0,586431,0,0,5,N,16,4351,N,23753,0,26394,38679,0.3959,26394,N,N,0,N,N,0,0,0,0,43441.97325
0,574566,0,2,3,1,5,36930,N,43634,1,33094,38973,0.9691,33094,1,N,2,N,N,5,1,1,1,43333.46657
0,32400,0,0,1,N,1,200,N,1719,0,1828,42598,0.1228,1828,N,N,0,N,N,0,0,0,0,43493.36782
0,-9999,0,0,1,1,1,1767,N,17177,0,12048,39801,0.1909,12048,N,N,0,N,N,4,1,0,0,43324.07846
0,45344,0,0,3,N,6,10791,N,71176,0,74881,40448,0.5882,74881,N,N,0,N,N,1,0,0,0,43494.61829
0,53148,0,1,7,N,13,21091,N,63367,1,72471,41905,0.3402,72471,N,N,1,N,N,0,0,0,0,43406.08609
0,591745,0,0,1,/,1,4447,N,32784,0,50314,42954,0.4047,50314,N,N,0,*,*,0,0,0,0,43162.46775
0,1912281,0,1,6,N,8,50744,N,158779,2,146700,41932,0.5616,146700,N,N,2,N,N,0,0,0,0,43230.04438
0,157767,0,4,7,N,27,29151,N,400963,3,442961,41088,0.8124,442961,N,N,4,N,N,1,0,0,0,43233.00164
0,82321,0,2,6,N,7,13706,N,153933,5,161171,42397,0.6808,161171,N,N,5,N,N,0,0,0,0,43492.75536
0,14698,0,0,1,/,2,900,N,4070,1,8801,43274,0.3392,8801,N,N,1,/,N,0,0,0,0,43431.908
0,11959,0,0,1,N,1,1,N,1137,0,408,42786,0.379,408,N,N,0,N,N,0,0,0,0,43479.98448
0,402274,0,1,7,N,10,13649,N,169857,3,171158,37504,0.974,171158,N,N,3,1,N,2,1,1,0,43230.418
0,1452374,0,0,5,1,11,13115,N,133904,0,150468,37910,0.7831,150468,N,N,0,N,N,5,1,0,0,43490.87997
0,241985,0,2,4,1,5,18350,N,172580,2,147729,40877,0.8524,147729,N,N,2,N,N,7,1,0,0,43339.37875
0,-9999,0,1,3,N,10,2400,N,4110,1,0,39417,0.1002,0,N,N,1,N,N,0,0,0,0,43484.89928
0,79000,0,9,11,N,34,29999,N,513741,9,399377,39315,0.8208,399377,N,N,16,N,N,0,0,0,0,43180.16888
0,27200,0,0,2,N,3,3869,N,12302,0,25054,41073,0.3379,25054,N,N,0,N,N,0,0,0,0,43498.84385
0,2805773,631,0,5,N,7,8478,1,71039,0,79702,39477,0.5562,79702,N,N,0,N,N,4,1,1,1,43284.56942
0,-9999,0,0,1,N,1,3596,N,43380,0,22783,42907,0.8676,22783,N,N,0,N,N,0,0,0,0,43492.77506
0,21391,0,4,7,N,10,8779,N,50935,5,58897,41473,0.2961,58897,N,N,5,N,N,3,0,0,0,43230.12375
0,29070,0,0,4,N,4,10175,N,123699,0,98987,41434,0.8703,98987,N,N,0,N,N,0,0,0,0,43185.63367
0,1510192,0,0,8,N,21,29106,N,308091,1,208479,40435,0.5335,208479,N,N,1,N,N,0,0,0,0,43488.46941
0,-9999,0,1,13,N,22,50255,N,275394,7,304198,37893,0.4258,304198,N,N,8,N,N,0,0,0,0,43172.82646
0,600,0,0,3,N,8,5110,N,32657,0,36693,38075,0.7099,36693,N,N,0,1,N,3,1,1,0,43494.84639
0,15000,0,0,-9999,-9999,-9999,0,-9999,-9999,0,-9999,38546,-9999,0,-9999,-9999,0,-9999,-9999,0,0,0,0,43418.03454
0,47349,0,0,7,1,12,18819,N,160319,0,155290,40668,1.0493,155290,N,N,0,N,N,5,1,0,0,43225.52473
1,-9999,0,0,1,*,2,0,*,0,0,0,39820,0,0,*,*,0,*,*,4,0,0,0,43182.64046
0,-9999,0,0,1,-9999,2,0,-9999,0,0,0,40032,0,0,-9999,-9999,0,-9999,-9999,0,0,0,0,43495.86024
0,129949,0,0,1,N,2,14593,N,93508,0,93277,39440,0.7858,93277,N,N,0,N,N,0,0,0,0,43489.75583
0,31697,0,0,-9999,-9999,-9999,0,-9999,-9999,0,-9999,39430,-9999,0,-9999,-9999,0,-9999,-9999,0,0,0,0,43468.86037
0,24740,0,0,8,N,18,11765,N,75995,0,76000,41268,0.9806,76000,N,N,0,N,N,0,0,0,0,43345.0203
0,-9999,0,1,4,N,5,2791,N,2793,2,2781,39539,0.0399,2781,*,N,2,N,N,7,0,0,0,43270.41083
0,124752,0,0,1,-9999,2,0,-9999,0,0,0,41633,0,0,-9999,-9999,0,-9999,-9999,0,0,0,0,43474.52066
0,126000,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43474.60339
0,7847,0,0,3,N,3,841,N,8535,0,3988,41556,0.9483,3988,N,N,0,N,N,6,0,0,0,43215.30076
0,438062,0,2,3,N,9,16249,N,128896,3,91362,39934,1.0409,91362,N,N,3,N,N,1,0,0,0,43292.55233
0,151542,0,0,5,N,12,3896,N,27115,2,10143,39906,0.1498,10143,N,N,2,N,N,2,0,0,0,43491.66299
0,-9999,0,0,3,*,4,0,*,0,0,0,38268,0,0,*,*,0,*,*,0,0,0,0,43227.35133
0,1500000,0,0,5,N,7,3212,N,34895,0,78858,39564,0.2147,78858,N,N,0,N,N,3,0,0,0,43178.71838
0,4167,0,1,1,1,1,1419,N,12838,1,12801,40977,0.7132,12801,N,N,3,N,1,3,1,1,1,43372.4506
0,-9999,491,0,2,N,2,5176,1,35334,0,45950,40498,1.1398,45950,N,N,0,N,N,1,1,1,1,43302.51898
0,42982,0,0,2,N,2,4645,N,29010,0,41718,39353,0.6172,41718,N,N,0,N,N,0,0,0,0,43484.76157
0,-9999,0,0,1,/,1,56,N,786,1,1519,43360,0.1965,1519,N,N,1,/,*,0,0,0,0,43487.01566
0,26950,0,0,2,N,3,455,N,14645,0,11127,39433,0.4184,11127,N,N,0,N,N,7,0,0,0,43266.72257
1,106362,0,5,4,N,7,677,N,33755,5,34960,38328,0.3376,34960,N,N,5,N,N,6,0,0,0,43144.78156
0,22438,0,0,10,N,21,12458,N,121669,0,120857,39465,0.4841,120857,N,N,0,1,1,7,1,1,1,43338.58083
0,788711,0,1,6,N,13,41701,N,478219,1,475510,38336,0.8606,475510,N,N,1,N,1,2,1,1,1,43210.4566
0,52224,0,0,2,N,5,5518,N,16669,0,6759,37985,1.5154,6759,N,N,0,N,N,0,0,0,0,43443.30655
0,3427454,0,0,4,/,7,10390,N,36188,7,54255,37427,0.489,45643,N,N,8,*,N,0,0,0,0,43244.03334
0,173585,0,1,12,C,27,42277,N,118878,2,250205,39274,0.2114,250205,N,N,2,N,N,2,0,0,0,43162.4174
0,645700,0,1,7,N,11,82836,N,284396,3,150056,39437,0.8627,150056,N,N,3,N,N,0,0,0,0,43245.99933
1,-9999,0,3,2,C,11,399,N,2094,3,3540,39203,0.0838,3540,N,N,5,N,N,0,0,0,0,43353.35684
0,-9999,0,0,1,*,1,0,*,0,0,0,40364,0,0,*,*,0,*,*,2,0,0,0,43179.67896
0,794006,0,0,7,N,11,18824,N,171550,1,186534,40890,0.6127,186534,N,N,1,N,N,0,0,0,0,43359.40833
0,203117,0,0,2,N,3,2715,N,10033,0,18865,37852,0.1672,18865,*,N,0,N,N,3,0,0,0,43491.98661
0,197737,0,1,5,N,7,13484,N,151449,4,152344,39108,0.9263,152344,1,N,4,N,N,1,1,1,1,43161.48288
0,10200,0,1,10,N,31,15607,N,133664,2,148377,39286,0.6285,148377,N,N,7,1,1,4,1,1,1,43153.01488
0,6000,0,0,5,1,9,12259,N,85056,0,86527,39092,0.989,86527,N,N,0,N,N,4,1,0,0,43334.4553
0,126375,0,2,8,N,15,26697,N,331163,3,354215,39435,0.856,354215,N,N,3,N,N,0,0,0,0,43301.65753
0,-9999,0,0,2,N,4,2606,N,17717,0,14005,38869,0.8282,14005,N,N,0,N,N,0,0,0,0,43490.62131
0,115416,0,0,6,N,13,18596,N,196347,0,196984,39440,0.5858,196984,N,N,0,N,N,0,0,0,0,43494.55759
0,34000,0,0,1,N,4,15277,N,34072,0,42349,41109,0.2726,42349,N,N,0,N,N,0,0,0,0,43490.72118
0,102908,0,0,2,N,3,3719,N,31989,0,39022,41956,0.6152,39022,N,N,0,N,N,0,0,0,0,43394.0535
0,1520330,0,1,2,N,10,43,N,73,1,0,39455,0.0007,0,*,N,1,N,N,0,0,0,0,43461.91351
0,-9999,0,0,2,N,4,6864,N,35465,0,72143,41522,0.806,72143,N,N,0,N,N,1,0,0,0,43223.44734
0,97482,0,0,1,N,1,23066,N,213756,0,259796,40844,0.7921,259796,N,N,0,N,N,0,0,0,0,43149.16977
0,13500,0,2,1,-9999,10,0,-9999,0,1,0,43273,0,0,-9999,-9999,2,-9999,-9999,0,0,0,0,43496.039
0,4026,0,3,5,2,7,2133,N,15531,2,19185,41712,0.2987,19185,N,N,3,N,N,6,2,0,0,43173.46499
0,3000,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43173.47459
0,-9999,0,3,5,N,5,4764,N,6460,3,5242,42866,0.1374,5242,N,N,3,N,N,0,0,0,0,43498.91814
0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,43400.4699
0,112260,0,0,4,N,7,33692,N,171554,2,215956,41788,0.5136,215956,N,N,2,N,N,0,0,0,0,43494.79876
0,22050,0,0,4,N,5,4156,N,40580,0,39811,39745,0.6098,39811,N,N,0,1,N,7,1,1,0,43340.84111
0,-9999,0,0,2,*,2,0,*,0,0,0,40107,0,0,*,*,0,*,*,0,0,0,0,43454.80612
0,161667,0,0,6,N,11,5038,N,9429,0,11318,38330,0.0368,11318,N,N,0,N,N,1,0,0,0,43491.7214
0,-9999,0,0,5,1,7,4908,N,54552,0,49003,40955,0.8329,49003,N,N,0,N,N,6,1,0,0,43350.4206
0,286032,0,4,13,1,30,31886,N,385249,3,469464,37975,0.7542,469348,N,N,4,N,N,1,1,0,0,43328.90681
1,179250,0,0,3,N,5,22899,N,257498,0,229288,40148,0.9931,229288,N,N,0,N,N,3,0,0,0,43227.41664
0,1867659,0,0,3,N,11,11716,N,69022,0,47491,37555,1.3532,47491,N,N,0,1,N,1,1,1,0,43360.36625
0,1088089,0,0,9,N,15,12586,N,157496,2,137983,39785,0.8923,137983,N,N,2,N,N,1,0,0,0,43397.14235
0,5000,0,8,10,C,13,50527,N,309103,9,311913,39072,0.6913,311913,C,C,12,C,C,0,0,0,0,43391.30983
0,483797,0,1,6,N,9,12068,N,74466,1,65031,41289,0.4365,65031,N,N,1,N,N,0,0,0,0,43494.81637
0,77750,0,0,3,N,8,2286,N,2428,0,2853,38684,0.0279,2853,N,N,0,N,N,1,0,0,0,43469.43241
0,293860,0,1,7,N,15,23031,N,302840,1,297115,39296,0.941,297115,N,N,1,N,N,1,0,0,0,43172.72861
0,1990961,0,2,4,N,6,33781,N,510026,3,506478,42311,0.863,506478,N,N,3,N,N,1,0,0,0,43395.53862
0,100091,0,2,6,N,6,14512,N,138018,3,139293,41156,0.9851,139293,N,N,3,N,N,0,0,0,0,43186.73042
0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43181.91781
0,48077,0,1,3,N,5,6435,N,55857,1,56062,40999,0.9799,56062,N,N,1,N,N,0,0,0,0,43473.47089
0,611,0,1,3,/,5,0,N,202,4,200,43377,0.0135,200,N,N,4,/,*,0,0,0,0,43497.93225
0,3392,0,0,1,N,2,1,N,1294,0,0,41809,0.5176,0,N,N,0,N,N,3,0,0,0,43217.1208
0,31575,0,1,8,1,11,11521,N,117366,1,96704,39686,0.6535,96704,N,N,1,N,N,2,1,0,0,43229.39098
0,80242,0,1,7,N,13,29085,N,154493,1,179642,37736,0.7744,179642,N,N,1,N,N,4,0,0,0,43217.3947
0,-9999,0,6,9,1,18,11694,N,96318,7,74748,39986,0.3636,74748,N,N,11,N,N,1,1,0,0,43161.43468
0,118455,0,0,3,N,3,4346,N,55090,0,66131,39831,0.787,66131,N,N,0,N,N,3,0,0,0,43217.62718
1,57348,0,0,5,N,8,21228,N,100178,0,127389,39143,0.7339,127389,N,N,0,1,1,6,1,1,1,43166.06661
0,135302,0,0,2,N,6,3680,N,34030,0,30408,41193,1.3088,30408,N,N,0,N,N,0,0,0,0,43178.58552
0,-9999,0,0,3,N,4,0,N,4328,0,4119,40381,0.0301,4119,N,N,0,N,N,0,0,0,0,43499.41661
0,136600,0,0,6,N,30,19891,N,241192,0,212950,37924,1.1529,212950,N,N,0,N,N,1,0,0,0,43499.45086
0,62810,0,3,6,N,9,13131,N,120951,2,120424,39657,0.9128,120424,N,N,3,1,N,1,1,1,0,43214.69205
0,252449,0,0,4,N,4,14223,N,217367,0,194008,39465,0.9716,194008,N,N,0,N,N,0,0,0,0,43491.88825
0,5000,0,0,1,N,2,1621,N,728,0,0,39428,0.1456,0,N,1,0,1,1,4,1,1,1,43496.50362
0,29000,0,6,7,N,18,16119,N,130823,9,172115,39615,0.7071,172115,N,N,9,N,N,0,0,0,0,43214.32271
0,13713,0,0,1,N,1,2245,N,1478,0,1493,39338,0.1478,1493,N,N,0,N,N,0,0,0,0,43418.03575
1,84985,0,0,4,N,5,13040,N,82210,0,92020,40019,0.814,92020,N,N,0,N,N,0,0,0,0,43177.66383
0,3483,0,1,5,N,9,2237,N,12120,1,17774,39122,0.3068,17774,N,N,1,N,N,0,0,0,0,43416.48698
0,18465,0,0,7,N,12,8282,N,70111,3,61424,39399,0.9819,61424,1,1,3,N,1,4,1,1,1,43240.02223
0,13050,0,0,2,N,2,0,*,500,0,0,41037,0.0156,0,*,*,0,N,N,0,0,0,0,43405.00789
0,373420,0,0,3,N,4,11526,N,87259,0,86105,40533,1.0266,86105,N,N,0,N,N,1,0,0,0,43228.36843
0,262439,0,1,2,N,6,6971,N,25353,2,27498,41658,0.3531,27498,N,N,2,N,N,0,0,0,0,43241.03017
0,116912,0,0,6,N,8,21084,N,72210,1,54398,42636,0.8113,54398,N,N,1,N,N,0,0,0,0,43144.87304
0,2016077,0,0,6,N,15,44558,N,246243,1,258455,38083,0.7966,258455,N,N,1,N,N,0,0,0,0,43238.07156
0,728404,0,0,4,N,6,1640,N,26597,0,26971,42487,0.9851,26971,N,N,0,N,N,0,0,0,0,43194.6862
0,62126,0,0,7,1,15,16925,N,83481,0,68933,39434,0.5422,68933,N,N,0,N,N,5,1,0,0,43189.26553
0,-9999,0,0,6,N,18,6913,N,23587,0,8309,40105,0.1325,8309,N,N,0,N,N,0,0,0,0,43485.71168
0,970725,0,2,10,N,22,51162,N,459688,2,430965,39991,0.8493,430965,N,N,3,N,N,0,0,0,0,43162.36565
0,17214,0,0,6,N,9,4596,N,54018,0,57496,39941,0.9477,57496,N,N,0,N,1,3,1,1,1,43225.35186
0,35395,0,0,1,*,1,0,*,0,0,0,42423,0,0,*,*,0,2,*,1,2,2,0,43221.02257
0,531793,0,1,2,N,11,1910,N,16084,1,48179,39028,0.1693,48179,N,N,1,N,N,3,0,0,0,43308.50654
0,-9999,0,0,4,N,6,11588,N,68588,0,73777,40274,0.8575,73777,N,N,0,N,N,2,0,0,0,43194.66233
0,42000,0,0,5,1,8,12999,N,96340,0,83054,40053,0.9881,83054,N,N,0,N,N,2,1,0,0,43362.55917
1,344657,0,0,6,N,8,20200,N,210226,0,196609,40929,0.8227,196609,N,N,0,N,N,3,0,0,0,43195.60725
0,3340444,0,0,3,N,5,12309,N,104472,1,122838,40793,1.0447,122838,N,N,1,N,N,0,0,0,0,43299.60971
0,29450,0,0,2,N,2,3406,N,19084,0,13752,41694,1.0044,13752,N,N,0,N,N,0,0,0,0,43447.80903
0,5467,0,2,6,1,17,1519,N,21286,6,27853,40521,0.4627,27853,N,N,6,N,N,6,1,0,0,43492.88293
0,363899,0,0,2,1,3,2360,N,19236,0,17297,41346,0.2405,17297,N,N,0,1,N,4,1,1,0,43486.56948
0,1297303,0,0,4,N,7,4850,N,39388,0,47911,41982,0.3716,47911,N,N,0,N,N,2,0,0,0,43162.71608
0,-9999,0,0,2,/,2,0,*,0,0,0,43041,-9999,0,*,*,0,*,*,0,0,0,0,43395.09037
0,39700,0,1,5,N,9,2250,N,21207,1,59277,37972,0.1893,59277,N,N,1,N,N,1,0,0,0,43455.0495
0,17490,0,4,5,N,11,7368,N,35209,3,38040,40025,0.5501,38040,N,N,6,N,N,0,0,0,0,43223.54071
0,381605,0,0,12,N,15,21494,N,227171,0,227116,39437,1.0016,227116,N,N,0,N,N,0,0,0,0,43167.52034
0,35200,0,0,3,1,5,7857,N,64781,0,65364,39681,0.8997,65364,N,N,0,N,1,6,1,1,1,43173.55279
1,14255,0,0,3,1,5,949,N,13689,1,13647,42642,1.053,13647,N,N,1,2,1,6,2,2,1,43301.09042
0,71152,0,0,5,N,9,14628,N,94704,1,126245,39548,0.4825,126245,N,N,1,N,N,0,0,0,0,43229.87258
0,452888,0,2,6,N,9,32123,N,160704,4,243705,41472,0.5289,243705,N,N,4,N,N,0,0,0,0,43151.0045
0,-9999,0,17,4,/,4,0,N,3499,15,11990,43073,0.1207,11990,N,N,22,/,*,0,0,0,0,43177.34852
0,4702,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43183.06963
0,1236724,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43239.00883
1,5966,0,1,3,/,3,173,N,2103,3,2827,42896,0.2103,2827,N,N,3,*,N,0,0,0,0,43211.63251
1,8880,0,1,1,/,2,1414,N,6212,3,9864,43060,1.0353,9864,N,N,3,/,N,0,0,0,0,43174.62395
0,-9999,0,0,1,/,1,0,*,0,0,0,43041,-9999,0,*,*,0,*,*,0,0,0,0,43329.57852
0,2630,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43169.08834
0,20367,0,3,5,N,7,1436,N,25137,2,31346,41698,0.7135,31346,N,N,3,N,N,1,0,0,0,43166.41591
0,39250,0,0,8,N,21,24021,N,193406,0,213288,39611,0.8169,213288,N,N,0,N,N,4,0,0,0,43217.05806
0,20000,0,1,6,N,14,8174,N,57676,3,109209,39360,0.2062,109209,N,N,3,N,N,0,0,0,0,43165.40817
0,10500,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43393.61896
0,6400,0,0,13,N,35,27991,N,303016,3,305698,39266,0.8448,305698,N,N,3,N,N,0,0,0,0,43404.50532
0,173161,0,1,10,1,16,18745,N,111163,7,139895,37841,0.315,139895,N,N,9,N,1,6,1,1,1,43229.33637
0,829007,0,0,1,N,2,1989,N,17009,0,17278,41686,1.0005,17278,N,N,0,N,N,0,0,0,0,43479.33778
0,38198,0,1,6,1,14,32596,N,270463,1,296843,40123,1.4447,296843,N,N,1,N,N,1,1,0,0,43229.21626
0,39237,0,0,3,N,4,2845,N,14428,0,13457,41372,0.9619,13457,N,1,0,1,N,4,1,1,1,43344.37869
0,25475,0,3,7,1,10,8497,N,104220,3,107409,41950,0.5189,107409,N,N,3,N,N,4,1,0,0,43374.0573
0,135688,0,0,12,N,25,38791,N,281864,0,272571,38981,0.5367,272571,N,N,0,N,N,0,0,0,0,43195.49376
0,2500,0,3,5,N,6,2480,N,40457,9,19082,42836,0.6975,19082,N,N,10,N,N,0,0,0,0,43357.30613
0,118000,0,1,10,N,21,13597,N,162411,1,152400,39539,0.3154,152400,N,N,1,N,N,0,0,0,0,43162.66584
1,143863,0,2,7,N,10,18077,N,227931,3,249231,41137,0.817,249231,N,N,3,N,N,2,0,0,0,43148.05139
0,-9999,0,0,5,1,6,60,N,1090,0,1731,41016,0.0075,1731,N,N,0,N,1,2,1,1,1,43449.94633
1,2495102,0,0,5,N,9,23117,N,54346,0,37997,42140,0.1993,37997,N,N,0,N,1,3,1,1,1,43140.64522
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,-9999,0,0,1,N,1,22429,N,22625,0,23581,37819,0.9427,23581,N,N,0,N,N,0,0,0,0,43320.65793
0,1268788,0,0,1,/,1,592,N,2414,1,1864,43193,0.4023,1864,N,N,1,N,N,0,0,0,0,43441.70593
0,479943,0,0,7,N,15,78348,N,149879,0,115852,37629,0.2483,115852,N,N,0,N,N,2,0,0,0,43244.00653
1,-9999,0,2,6,N,14,79878,N,303960,3,347828,39269,0.2872,347828,N,N,3,N,N,1,0,0,0,43176.34315
0,5000,0,0,3,N,5,266,N,3953,4,4246,42569,0.1235,4246,N,N,6,N,N,0,0,0,0,43227.18587
0,-9999,0,0,5,N,9,5938,N,79921,0,84602,40991,0.7685,84602,N,N,0,N,N,4,0,0,0,43329.55032
0,5641300,0,0,4,N,7,17466,N,67566,0,53889,37365,0.4065,53889,N,N,0,N,N,0,0,0,0,43428.74464
0,525211,0,0,8,N,15,21174,N,169145,3,170041,39556,0.7354,170041,N,N,3,N,N,0,0,0,0,43222.00597
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,-9999,0,0,6,1,11,3018,N,35017,0,35154,38954,0.6866,35154,N,N,0,N,N,4,1,0,0,43225.3358
0,8000,0,3,11,N,14,15047,N,153023,9,158138,40704,0.8779,158138,N,1,13,N,N,1,1,1,1,43361.4142
0,1435052,0,0,7,1,13,21131,N,318384,0,302232,38237,1.0229,302232,N,N,0,1,1,4,1,1,1,43317.46367
0,727939,0,16,7,N,12,8565,N,76654,14,125196,40730,0.5896,125196,N,N,18,N,N,0,0,0,0,43215.45334
0,82200,0,1,3,N,11,2267,N,18039,2,28417,40218,0.2614,28417,N,N,2,N,N,7,0,0,0,43338.16236
0,-9999,0,0,1,*,1,0,*,0,0,0,41113,0,0,*,*,0,*,*,3,0,0,0,43177.24765
0,47964,0,0,7,N,12,16419,N,97022,0,96458,39681,0.9456,96458,N,N,0,N,N,7,0,0,0,43252.03503
0,89245,0,1,3,*,13,1008,N,8199,8,10535,39455,0.6833,10535,N,N,8,*,N,2,0,0,0,43165.48693
0,168,0,1,1,N,2,5709,N,50367,1,51456,42165,0.8836,51456,N,N,1,N,N,0,0,0,0,43385.55032
0,4500,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,43313.50313
0,2268000,0,0,3,N,5,18488,N,272549,0,402162,39067,0.412,402162,N,N,0,N,N,0,0,0,0,43217.13873
0,264078,0,1,8,N,11,43903,N,176616,2,248114,39188,0.4108,248114,N,N,2,N,N,3,0,0,0,43226.32693
0,247131,0,0,5,N,6,20371,N,223122,0,215355,38651,0.9617,215355,N,N,0,N,N,1,0,0,0,43495.0097
1,256250,0,0,2,N,6,16086,N,15557,0,18033,37603,0.2753,18033,N,1,0,N,N,1,1,1,1,43310.4505
0,7500,0,1,3,N,5,0,N,6451,1,1610,40451,0.5161,1610,N,N,1,N,1,5,1,1,1,43224.33584
0,11750,0,0,4,N,5,6365,N,69001,0,75884,40597,0.5488,75884,N,N,0,N,N,1,0,0,0,43167.64587
1,238070,0,0,6,1,7,8000,N,108590,0,109261,37790,0.9962,109261,N,N,0,1,1,7,1,1,1,43256.00775
0,385019,0,0,7,N,18,12828,N,269235,0,264096,39350,0.8989,264096,N,N,0,N,N,1,0,0,0,43185.55587
0,700,0,3,5,N,7,2895,N,28278,8,41330,42704,0.8079,41330,N,N,8,N,N,0,0,0,0,43325.42986
0,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,43372.02898
